timestamp,open,high,low,close,volume,tr,atr,upper_band,lower_band,in_uptrend,supertrend,signal,position,entry_price,exit_price,trade_pnl,capital,cum_pnl,drawdown
2025-04-16 13:00:00,83712.3,84168.0,83453.4,83686.0,10568.386,714.6000000000058,534.1499999999985,84879.0,82742.4,True,82742.4,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-16 14:00:00,83685.3,84825.0,83666.6,84559.9,17403.039,1158.3999999999942,608.339999999998,85462.48,83029.12000000001,True,83029.12000000001,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-16 15:00:00,84560.0,85232.0,84454.3,84810.7,16920.388,777.6999999999971,623.839999999998,86090.82999999999,83595.47,True,83595.47,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-16 16:00:00,84811.3,85183.1,84651.1,85000.1,7665.801,532.0,629.7499999999985,86176.6,83657.6,True,83657.6,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-16 17:00:00,85000.0,85493.5,83198.2,83237.5,30048.027000000002,2295.300000000003,814.3699999999997,85974.59000000001,82717.11,False,85974.59000000001,-1,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-16 18:00:00,83237.5,84450.0,83222.5,83990.4,23589.24,1227.5,838.2099999999991,85512.67,82159.83,False,85512.67,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-16 19:00:00,83990.5,84469.1,83761.5,84286.0,7746.166,707.6000000000058,874.3699999999997,85864.04000000001,82366.56,False,85864.04000000001,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-16 20:00:00,84286.0,84629.6,84200.0,84264.8,5294.379,429.6000000000058,874.9400000000009,86164.68000000001,82664.92,False,86164.68000000001,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-16 21:00:00,84264.8,84642.8,84219.1,84516.9,2874.336,423.6999999999971,881.6400000000009,86194.23000000001,82667.67000000001,False,86194.23000000001,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-16 22:00:00,84517.3,84550.0,84265.6,84413.5,2505.677,284.3999999999942,855.0800000000003,86117.96,82697.64,False,86117.96,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-16 23:00:00,84413.4,84452.4,83986.7,83990.0,3881.091,465.6999999999971,830.1899999999994,85879.93,82559.16999999998,False,85879.93,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 00:00:00,83990.1,84179.3,83900.7,84176.7,3907.602,278.6000000000058,742.2100000000006,85524.42,82555.58,False,85524.42,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 01:00:00,84176.7,84468.8,84080.0,84299.4,4008.793,388.8000000000029,703.3200000000012,85681.04,82867.76,False,85681.04,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 02:00:00,84299.4,84299.4,83985.3,84226.5,2414.075,314.09999999999127,681.5300000000003,85505.41,82779.29000000001,False,85505.41,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 03:00:00,84226.4,84264.8,83772.5,83953.3,5848.929,492.3000000000029,501.2300000000003,85021.11,83016.18999999999,False,85021.11,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 04:00:00,83953.3,84148.0,83856.9,84117.5,2402.623,291.1000000000058,407.5900000000009,84817.63,83187.26999999999,False,84817.63,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 05:00:00,84117.6,84455.6,84054.4,84352.3,3992.995,401.20000000001164,376.95000000000147,85008.90000000001,83501.09999999999,False,85008.90000000001,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 06:00:00,84352.2,84844.2,84253.4,84745.4,6422.906,590.8000000000029,393.0700000000012,85334.93999999999,83762.65999999999,False,85334.93999999999,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 07:00:00,84745.4,85043.4,84559.0,84629.0,7957.396,484.3999999999942,399.1400000000009,85599.48,84002.92,False,85599.48,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 08:00:00,84629.0,84725.3,84355.0,84407.7,4147.595,370.3000000000029,407.7300000000017,85355.61,83724.68999999999,False,85355.61,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 09:00:00,84407.8,84499.6,84310.1,84434.3,3055.932,189.5,380.11000000000206,85165.07,83644.63,False,85165.07,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 10:00:00,84434.4,84470.0,84144.1,84343.9,3272.229,325.8999999999942,384.8400000000009,85076.73000000001,83537.37,False,85076.73000000001,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 11:00:00,84344.0,84730.0,84234.8,84531.8,4649.153,495.1999999999971,395.4800000000003,85273.36,83691.43999999999,False,85273.36,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 12:00:00,84531.8,84829.4,84531.7,84729.9,4984.254,297.6999999999971,393.8400000000009,85468.23,83892.86999999998,False,85468.23,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 13:00:00,84729.9,84730.0,84269.7,84436.7,7422.396,460.3000000000029,390.6400000000009,85281.13,83718.57,False,85281.13,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 14:00:00,84436.8,84436.8,83700.0,84050.0,14607.512999999999,736.8000000000029,435.2100000000006,84938.81999999999,83197.98,False,84938.81999999999,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 15:00:00,84050.0,84666.6,84050.0,84495.5,9454.665,616.6000000000058,456.75,85271.8,83444.8,False,85271.8,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 16:00:00,84495.6,85058.7,84358.0,84898.5,16029.053,700.6999999999971,467.73999999999944,85643.83,83772.87000000001,False,85643.83,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 17:00:00,84898.6,85179.3,84741.7,85067.9,7309.351000000001,437.6000000000058,463.06000000000057,85886.62,84034.38,False,85886.62,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 18:00:00,85068.0,85441.5,84858.3,84867.7,10056.295,583.1999999999971,484.35,86118.59999999999,84181.2,False,86118.59999999999,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 19:00:00,84867.6,85094.7,84450.0,84797.5,9311.817000000001,644.6999999999971,529.8699999999997,85832.09000000001,83712.61,False,85832.09000000001,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 20:00:00,84797.0,85100.0,84796.9,85090.2,3914.855,303.1000000000058,527.5900000000008,86003.63,83893.26999999999,False,86003.63,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 21:00:00,85090.3,85090.3,84850.0,85015.8,1912.873,240.3000000000029,502.10000000000144,85974.34999999999,83965.95,False,85974.34999999999,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 22:00:00,85015.8,85059.0,84681.4,84687.0,2263.916,377.6000000000058,510.0900000000023,85890.38,83850.01999999999,False,85890.38,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-17 23:00:00,84687.0,84980.5,84687.0,84915.0,1685.979,293.5,493.410000000002,85820.57,83846.93,False,85820.57,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 00:00:00,84914.9,84982.9,84682.8,84775.6,2406.509,300.09999999999127,449.74000000000086,85732.33,83933.37000000001,False,85732.33,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 01:00:00,84775.6,85100.0,84775.5,84890.4,2527.7400000000002,324.5,420.5300000000003,85778.81,84096.69,False,85778.81,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 02:00:00,84890.3,84949.9,84772.0,84854.2,1656.272,177.89999999999418,368.25,85597.45,84124.45,False,85597.45,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 03:00:00,84854.2,84867.7,84692.2,84790.3,1740.25,175.5,342.0399999999994,85464.03,84095.87,False,85464.03,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 04:00:00,84790.4,84803.1,84551.0,84628.6,2755.385,252.10000000000582,308.9300000000003,85294.91,84059.19,False,85294.91,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 05:00:00,84628.6,84718.2,84480.0,84707.5,3290.065,238.1999999999971,268.2800000000003,85135.66,84062.54000000001,False,85135.66,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 06:00:00,84707.4,84749.8,84553.7,84688.1,1662.088,196.10000000000582,257.58000000000027,85166.91,84136.59,False,85166.91,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 07:00:00,84688.0,84700.0,84349.3,84622.9,4701.053,350.6999999999971,268.6199999999997,85061.89,83987.40999999999,False,85061.89,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 08:00:00,84622.9,84734.5,84560.0,84610.7,2754.542,174.5,248.30999999999912,85143.87,84150.63,False,85143.87,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 09:00:00,84610.8,84613.8,84482.3,84514.2,2211.571,131.5,232.10999999999913,85012.27,84083.83,False,85012.27,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 10:00:00,84514.3,84618.0,84450.0,84488.0,1779.733,168.0,218.9,84971.8,84096.2,False,84971.8,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 11:00:00,84488.0,84638.3,84428.9,84629.4,2153.5879999999997,209.40000000000873,207.39000000000087,84948.38,84118.82,False,84948.38,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 12:00:00,84629.5,84730.0,84524.3,84598.7,2449.539,205.6999999999971,210.17000000000115,85047.48999999999,84206.81,False,85047.48999999999,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 13:00:00,84598.7,84598.7,84433.5,84526.2,2650.664,165.1999999999971,209.14000000000087,84934.38,84097.82,False,84934.38,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 14:00:00,84526.1,84584.1,84333.2,84540.0,2715.7870000000003,250.90000000000873,209.02000000000118,84876.69,84040.60999999999,False,84876.69,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 15:00:00,84539.9,84568.2,84300.5,84332.3,3793.952,267.6999999999971,211.97000000000116,84858.29000000001,84010.41,False,84858.29000000001,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 16:00:00,84332.2,84522.8,84260.0,84445.7,3419.861,262.8000000000029,218.64000000000087,84828.68,83954.12,False,84828.68,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 17:00:00,84445.8,84560.0,84350.0,84530.2,2152.903,210.0,204.57000000000116,84864.14,84045.86,False,84864.14,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 18:00:00,84530.2,84616.1,84462.7,84579.9,1457.607,153.40000000000873,202.46000000000203,84944.31999999999,84134.48,False,84944.31999999999,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 19:00:00,84580.0,84609.9,84464.5,84529.1,1025.549,145.39999999999418,203.85000000000144,84944.9,84129.5,False,84944.9,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 20:00:00,84529.0,84594.2,84423.4,84477.7,1183.186,170.8000000000029,204.13000000000176,84917.06,84100.53999999998,False,84917.06,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 21:00:00,84477.7,84659.8,84447.8,84591.4,1229.868,212.0,204.39000000000087,84962.58,84145.02,False,84962.58,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 22:00:00,84591.4,84609.1,84385.0,84489.3,1347.131,224.10000000000582,206.23000000000175,84909.51000000001,84084.59,False,84909.51000000001,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-18 23:00:00,84489.4,84489.4,84291.4,84421.0,2153.999,198.0,209.51000000000204,84809.42,83971.37999999999,False,84809.42,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 00:00:00,84421.0,84449.4,84317.2,84392.7,1152.459,132.1999999999971,197.64000000000087,84778.57999999999,83988.01999999999,False,84778.57999999999,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 01:00:00,84392.8,84560.0,84382.5,84501.6,1426.187,177.5,188.62000000000117,84848.49,84094.01,False,84848.49,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 02:00:00,84501.7,84786.0,84455.0,84751.8,3284.659,331.0,195.44000000000088,85011.38,84229.62,False,85011.38,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 03:00:00,84751.8,84947.8,84735.0,84845.3,4560.316,212.8000000000029,195.72000000000116,85232.84,84449.95999999999,False,85232.84,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 04:00:00,84845.3,85240.0,84840.1,84995.9,7017.086,399.8999999999942,220.36999999999972,85480.79000000001,84599.31,False,85480.79000000001,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 05:00:00,84995.9,85147.7,84959.3,85046.5,2038.678,188.39999999999418,224.6699999999997,85502.84,84604.16,False,85502.84,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 06:00:00,85046.5,85066.5,84848.0,84880.6,1942.537,218.5,229.43999999999943,85416.13,84498.37,False,85416.13,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 07:00:00,84880.7,85215.1,84880.6,85174.5,2826.619,334.5,241.68999999999943,85531.23000000001,84564.47,False,85531.23000000001,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 08:00:00,85174.5,85361.1,85070.9,85270.2,4257.429,290.20000000001164,248.3,85712.6,84719.4,False,85712.6,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 09:00:00,85270.2,85400.0,85168.0,85292.5,4384.641,232.0,251.7,85787.4,84780.6,False,85787.4,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 10:00:00,85292.6,85308.3,85115.8,85214.8,2456.737,192.5,257.7300000000003,85727.51000000001,84696.59,False,85727.51000000001,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 11:00:00,85214.8,85240.0,85080.0,85179.3,1732.177,160.0,255.9800000000003,85671.96,84648.04,False,85671.96,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 12:00:00,85179.3,85280.0,85150.3,85250.4,1504.539,129.6999999999971,235.85,85686.84999999999,84743.45,False,85686.84999999999,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 13:00:00,85250.4,85450.0,85154.1,85433.6,3378.473,295.8999999999942,244.15999999999912,85790.37,84813.73000000001,False,85790.37,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 14:00:00,85433.6,85456.7,85308.8,85362.8,2718.479,147.89999999999418,218.95999999999913,85820.67,84944.83,False,85820.67,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 15:00:00,85362.9,85600.0,85006.2,85146.3,7624.33,593.8000000000029,259.5,85822.1,84784.1,False,85822.1,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 16:00:00,85146.3,85277.8,84613.5,84800.0,8968.62,664.3000000000029,304.08000000000027,85553.81,84337.48999999999,False,85553.81,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 17:00:00,84799.9,85210.4,84777.8,85189.8,3887.683,432.59999999999127,313.8899999999994,85621.88,84366.32,False,85621.88,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 18:00:00,85189.8,85277.0,85090.0,85096.7,2359.134,187.0,303.56999999999823,85790.64,84576.36,False,85790.64,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 19:00:00,85096.8,85165.4,85001.0,85054.3,1246.6100000000001,164.39999999999418,296.8099999999977,85676.81999999999,84489.58,False,85676.81999999999,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 20:00:00,85054.2,85227.0,84966.0,85141.0,1212.933,261.0,303.6599999999977,85703.81999999999,84489.18000000001,False,85703.81999999999,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 21:00:00,85141.0,85332.7,85134.1,85301.1,1389.055,198.59999999999127,307.5199999999968,85848.43999999999,84618.36,False,85848.43999999999,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 22:00:00,85301.2,85320.0,85171.7,85217.1,999.654,148.3000000000029,309.3799999999974,85864.61,84627.09000000001,False,85864.61,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-19 23:00:00,85217.1,85217.1,85022.0,85046.9,1011.531,195.10000000000582,299.29999999999853,85718.15,84520.95000000001,False,85718.15,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 00:00:00,85046.9,85188.5,85001.0,85126.0,1643.956,187.5,303.25999999999914,85701.27,84488.23,False,85701.27,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 01:00:00,85126.1,85283.6,85091.7,85267.6,1467.651,191.90000000000873,263.0699999999997,85713.79,84661.51,False,85713.79,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 02:00:00,85267.7,85282.0,85156.8,85190.0,1272.359,125.19999999999709,209.15999999999912,85637.71999999999,84801.08,False,85637.71999999999,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 03:00:00,85190.0,85219.3,85063.2,85116.6,1090.467,156.10000000000582,181.5100000000006,85504.27,84778.23,False,85504.27,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 04:00:00,85116.7,85210.0,85067.1,85140.4,1333.499,142.89999999999418,177.1,85492.75,84784.35,False,85492.75,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 05:00:00,85140.4,85158.0,85040.7,85040.8,1586.486,117.30000000000291,172.39000000000087,85444.13,84754.57,False,85444.13,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 06:00:00,85040.8,85120.0,84805.0,84910.0,4569.921,315.0,177.79000000000087,85318.08,84606.92,False,85318.08,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 07:00:00,84910.1,84910.1,84650.0,84736.5,7753.859,260.1000000000058,183.94000000000233,85147.93000000001,84412.17,False,85147.93000000001,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 08:00:00,84736.6,84751.0,84568.1,84604.7,3629.4429999999998,182.89999999999418,187.40000000000146,85034.35,84284.75,False,85034.35,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 09:00:00,84604.7,84606.5,84404.6,84500.0,4359.882,201.89999999999418,188.0800000000003,84881.71,84129.39,False,84881.71,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 10:00:00,84500.0,84500.1,83937.6,84135.6,8819.675,562.5,225.5800000000003,84670.01000000001,83767.69,False,84670.01000000001,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 11:00:00,84135.6,84222.0,83900.0,84084.6,6668.675,322.0,238.5899999999994,84538.18,83583.82,False,84538.18,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 12:00:00,84084.6,84443.8,84050.5,84326.8,5697.936,393.3000000000029,265.4,84777.95,83716.34999999999,False,84777.95,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 13:00:00,84326.8,84420.0,84099.1,84266.2,3324.623,320.8999999999942,281.87999999999886,84823.31,83695.79000000001,False,84823.31,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 14:00:00,84266.2,84638.4,84213.2,84584.6,4845.449,425.1999999999971,310.1099999999991,85046.01999999999,83805.57999999999,False,85046.01999999999,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 15:00:00,84584.5,84584.6,84253.5,84304.5,3228.176,331.1000000000058,331.48999999999944,85082.03,83756.07,False,85082.03,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 16:00:00,84304.6,84591.3,84234.1,84570.0,3388.322,357.1999999999971,335.7099999999991,85084.12000000001,83741.28000000001,False,85084.12000000001,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 17:00:00,84570.0,84580.0,84414.2,84540.0,1377.823,165.8000000000029,326.27999999999884,85149.66,83844.54000000001,False,85149.66,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 18:00:00,84539.9,84605.8,84427.6,84536.2,1415.747,178.1999999999971,325.80999999999915,85168.32,83865.08000000002,False,85168.32,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 19:00:00,84536.3,84664.09,84480.0,84651.61,486.71522,184.0899999999965,324.02899999999937,85220.103,83923.987,False,85220.103,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 20:00:00,84651.61,85250.0,84616.73,85127.58,693.63733,633.2700000000041,331.10599999999977,85595.57699999999,84271.15299999999,False,85595.57699999999,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 21:00:00,85127.58,85244.02,84913.04,85009.27,276.81879,330.9800000000105,332.0040000000008,85742.538,84414.522,False,85742.538,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 22:00:00,85009.27,85031.19,84669.73,84835.28,272.57238,361.4600000000064,328.8200000000012,85508.09999999999,84192.81999999999,False,85508.09999999999,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-20 23:00:00,84835.28,85298.0,84835.28,85179.24,422.92944,462.72000000000116,343.0020000000019,85752.644,84380.636,False,85752.644,0,0,0.0,0.0,0.0,10000.0,0.0,0.0
2025-04-21 00:00:00,85179.24,87010.0,85144.76,86625.68,3732.36432,1865.2400000000052,487.0060000000027,87051.392,85103.368,True,85103.368,1,1,86625.68,0.0,0.0,10000.0,0.0,0.0
2025-04-21 01:00:00,86625.69,87450.0,86625.68,87293.07,2940.48179,824.320000000007,536.3280000000028,88110.496,85965.184,True,85965.184,0,1,86625.68,0.0,0.0,10000.0,0.0,0.0
2025-04-21 02:00:00,87293.08,87640.0,87116.51,87350.01,1834.30291,523.4900000000052,552.9570000000036,88484.16900000001,86272.341,True,86272.341,0,1,86625.68,0.0,0.0,10000.0,0.0,0.0
2025-04-21 03:00:00,87350.0,87612.0,87156.05,87205.56,1026.18836,455.9499999999971,581.972000000003,88547.969,86220.08099999999,True,86220.08099999999,0,1,86625.68,0.0,0.0,10000.0,0.0,0.0
2025-04-21 04:00:00,87205.56,87390.54,87038.0,87351.14,806.69672,352.5399999999936,599.4060000000027,88413.082,86015.45799999998,True,86015.45799999998,0,1,86625.68,0.0,0.0,10000.0,0.0,0.0
2025-04-21 05:00:00,87351.13,87738.0,87323.55,87550.0,819.12232,414.4499999999971,622.4420000000027,88775.659,86285.89099999999,True,86285.89099999999,0,1,86625.68,0.0,0.0,10000.0,0.0,0.0
2025-04-21 06:00:00,87550.0,87695.66,87370.32,87521.73,603.57534,325.3399999999965,591.6490000000019,88716.28800000002,86349.692,True,86349.692,0,1,86625.68,0.0,0.0,10000.0,0.0,0.0
2025-04-21 07:00:00,87521.74,87621.62,87333.33,87434.78,630.34326,288.2899999999936,587.3800000000003,88652.235,86302.71500000001,True,86302.71500000001,0,1,86625.68,0.0,0.0,10000.0,0.0,0.0
2025-04-21 08:00:00,87434.79,87699.0,87416.85,87569.28,471.87477,282.1499999999942,579.448999999999,88716.823,86399.027,True,86399.027,0,1,86625.68,0.0,0.0,10000.0,0.0,0.0
2025-04-21 09:00:00,87569.28,87795.26,87300.0,87516.05,1050.03827,495.25999999999476,582.7029999999984,88713.03600000001,86382.224,True,86382.224,0,1,86625.68,0.0,0.0,10000.0,0.0,0.0
2025-04-21 10:00:00,87516.05,87577.0,87250.0,87347.83,619.7016,327.0,428.8789999999979,88271.258,86555.742,True,86555.742,0,1,86625.68,0.0,0.0,10000.0,0.0,0.0
2025-04-21 11:00:00,87347.82,87351.04,86644.29,86971.92,1164.29091,706.75,417.12199999999723,87831.90899999999,86163.421,True,86163.421,0,1,86625.68,0.0,0.0,10000.0,0.0,0.0
2025-04-21 12:00:00,86971.92,87538.46,86962.46,87038.71,871.3383,576.0,422.3729999999967,88095.206,86405.714,True,86405.714,0,1,86625.68,0.0,0.0,10000.0,0.0,0.0
2025-04-21 13:00:00,87038.71,87575.21,86779.97,87028.09,1660.3259,795.2400000000052,456.3019999999975,88090.19399999999,86264.986,True,86264.986,0,1,86625.68,0.0,0.0,10000.0,0.0,0.0
